,Time,datetime,P1_HeaPow,T_OA,HgloHor1,P1_OAVol,P1_OccN,P1_IntGaiTot,TOA in K
608100,608100,1/8/20 00:55,0,-21.08384,0,2.1E-05,0,0.147665256,252.06616
608400,608400,1/8/20 01:00,0,-21.1,0,2.07E-05,0,0.147665256,252.05
608700,608700,1/8/20 01:05,0,-21.1,0,2.04E-05,0,0.147665256,252.05
609000,609000,1/8/20 01:10,0,-21.1,0,2.01E-05,0,0.147665256,252.05
609300,609300,1/8/20 01:15,0,-21.1,0,0.001277573,0,0.147665256,252.05
609600,609600,1/8/20 01:20,0,-21.1,0,0.000592612,0,0.147665256,252.05
609900,609900,1/8/20 01:25,0,-21.1,0,0.000382722,0,0.147665256,252.05
610200,610200,1/8/20 01:30,0,-21.1,0,0.00028063,0,0.147665256,252.05
610500,610500,1/8/20 01:35,0,-21.1,0,0.000220816,0,0.147665256,252.05
610800,610800,1/8/20 01:40,0,-21.1,0,0.000181525,0,0.147665256,252.05
611100,611100,1/8/20 01:45,0,-21.1,0,0.000654781,0,0.147665256,252.05
611400,611400,1/8/20 01:50,0,-21.1,0,0.000316067,0,0.147665256,252.05
611700,611700,1/8/20 01:55,0,-21.1,0,0.000205209,0,0.147665256,252.05
612000,612000,1/8/20 02:00,0,-21.1,0,0.000150296,0,0.147665256,252.05
612300,612300,1/8/20 02:05,0,-21.1,0,0.000117653,0,0.147665256,252.05
612600,612600,1/8/20 02:10,0,-21.1,0,9.61E-05,0,0.147665256,252.05
612900,612900,1/8/20 02:15,0,-21.1,0,-0.000283314,0,0.147665256,252.05
613200,613200,1/8/20 02:20,0,-21.1,0,-0.000371295,0,0.147665256,252.05
613500,613500,1/8/20 02:25,0,-21.1,0,-0.00051645,0,0.147665256,252.05
613800,613800,1/8/20 02:30,0,-21.1,0,-0.000754989,0,0.147665256,252.05
614100,614100,1/8/20 02:35,0,-21.1,0,-0.000905389,0,0.147665256,252.05
614400,614400,1/8/20 02:40,0,-21.1,0,-0.000258014,0,0.147665256,252.05
614700,614700,1/8/20 02:45,0,-21.1,0,0.000669434,0,0.147665256,252.05
615000,615000,1/8/20 02:50,0,-21.1,0,0.000324051,0,0.147665256,252.05
615300,615300,1/8/20 02:55,0,-21.1,0,0.000210153,0,0.147665256,252.05
615600,615600,1/8/20 03:00,0,-21.1,0,0.000153898,0,0.147665256,252.05
615900,615900,1/8/20 03:05,0,-21.1,0,0.000120548,0,0.147665256,252.05
616200,616200,1/8/20 03:10,0,-21.1,0,9.86E-05,0,0.147665256,252.05
616500,616500,1/8/20 03:15,0,-21.1,0,-0.000249188,0,0.147665256,252.05
616800,616800,1/8/20 03:20,0,-21.1,0,-0.000314603,0,0.147665256,252.05
617100,617100,1/8/20 03:25,0,-21.1,0,-0.000414509,0,0.147665256,252.05
617400,617400,1/8/20 03:30,0.009524421,-21.1,0,-0.000568322,0,0.147665256,252.05
617700,617700,1/8/20 03:35,0.010517119,-21.1,0,-0.000747788,0,0.147665256,252.05
618000,618000,1/8/20 03:40,0.011258744,-21.1,0,-0.000587383,0,0.147665256,252.05
618300,618300,1/8/20 03:45,0,-21.1,0,0.000654037,0,0.147665256,252.05
618600,618600,1/8/20 03:50,0,-21.1,0,0.000321553,0,0.147665256,252.05
618900,618900,1/8/20 03:55,0,-21.1,0,0.000209802,0,0.147665256,252.05
619200,619200,1/8/20 04:00,0,-21.1,0,0.000154195,0,0.147665256,252.05
619500,619500,1/8/20 04:05,0,-21.1118,0,0.00012109,0,0.147665256,252.0382
619800,619800,1/8/20 04:10,0,-21.14445,0,9.92E-05,0,0.147665256,252.00555
620100,620100,1/8/20 04:15,0,-21.19375,0,-0.000229241,0,0.147665256,251.95625
620400,620400,1/8/20 04:20,0,-21.25556,0,-0.000283345,0,0.147665256,251.89444
620700,620700,1/8/20 04:25,0.019715488,-21.32569,0,-0.000362301,0,0.147665256,251.82431
621000,621000,1/8/20 04:30,0.020491054,-21.4,0,-0.000479441,0,0.147665256,251.75
621300,621300,1/8/20 04:35,0.021251978,-21.47431,0,-0.00062895,0,0.147665256,251.67569
621600,621600,1/8/20 04:40,0.021961312,-21.54444,0,-0.000643471,0,0.147665256,251.60556
