Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),WaterSystems:NaturalGas [J](Hourly) 
 10/20  14:00:00,426132801.5585538,22622719.886905705,0.0,173690957.55979295,0.0,216461331.18616648,13327408.58686517,30384.338823529408,8643261.416372588,4668199.870633028,3975061.5457395578 
 10/20  15:00:00,420119299.7151874,16576900.716088295,0.0,173690957.55979295,0.0,216461331.18616648,13359725.914316152,30384.338823529408,9022602.647620691,1144993.4435274422,7877609.204093249 
 10/20  16:00:00,428632167.2859414,14296250.472261835,0.0,173690957.55979295,0.0,226864935.58177094,13749639.333292218,30384.338823529408,7880804.0764150549,0.0,7880804.0764150549 
 10/20  17:00:00,406685707.9919727,31370736.150071276,0.0,135092966.9909501,0.0,226061237.00064618,14130383.511481269,30384.338823529408,3973764.9127997409,0.0,3973764.9127997409 
 10/20  18:00:00,365409762.70037558,81521616.53963271,0.0,96494976.4221072,44412000.0,129665444.23400118,13285341.165810822,30384.338823529408,8801367.92004061,4828166.240559664,3973201.6794809459 
 10/20  19:00:00,381726848.1997432,98203950.39064875,0.0,96494976.4221072,53294400.0,120417795.88235286,13285341.165810822,30384.338823529408,16483932.879621419,12511697.410349263,3972235.469272155 
 10/20  20:00:00,346801982.9585304,121176071.0027003,0.0,57896985.85326433,53294400.0,101118800.5979314,13285341.165810822,30384.338823529408,21454087.955991009,17481669.434491427,3972418.521499581 
 10/20  21:00:00,351718653.0359444,130716565.2559385,0.0,57896985.85326433,53294400.0,96494976.4221072,13285341.165810822,30384.338823529408,28871924.72829027,24901017.10138149,3970907.6269087849 
 10/20  22:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0 
 10/20  23:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970355.8214335415,0.0,3970355.8214335415 
 10/20  24:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/21  01:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970773.0732694969,0.0,3970773.0732694969 
 10/21  02:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/21  03:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/21  04:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970577.764047596,0.0,3970577.764047596 
 10/21  05:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/21  06:00:00,505633180.5861908,342528078.6594493,0.0,19298995.284421438,53294400.0,77195981.13768575,13285341.165810822,30384.33882352941,3970978.121172224,0.0,3970978.121172224 
 10/21  07:00:00,410864887.5875106,264794088.9574723,0.0,19298995.284421438,17764800.0,95691277.84098245,13285341.165810822,30384.338823529408,119495039.44692597,115523805.36910835,3971234.0778176195 
 10/21  08:00:00,375734189.4873871,153245126.52315367,0.0,96494976.4221072,0.0,112678361.03749182,13285341.165810822,30384.338823529408,80150124.45570803,80078124.45570803,72000.0 
 10/21  09:00:00,333090674.6966451,102509919.42471937,0.0,96494976.4221072,0.0,120770053.34518413,13285341.165810822,30384.338823529408,48744175.41377483,40870296.52677573,7873878.8869991 
 10/21  10:00:00,311073845.6307521,83960958.4906945,0.0,96494976.4221072,0.0,117302185.21331601,13285341.165810822,30384.338823529408,16391298.050044287,12418612.279057665,3972685.7709866219 
 10/21  11:00:00,311234774.6098997,75900468.13113578,0.0,96494976.4221072,0.0,125393877.5210083,13415068.196824804,30384.338823529408,4484030.753846074,510711.1055844534,3973319.648261621 
 10/21  12:00:00,305732838.07074257,74265718.28793839,0.0,96494976.4221072,0.0,120770053.34518413,14171705.676689268,30384.338823529408,3972910.053740878,0.0,3972910.053740878 
 10/21  13:00:00,284141199.47756209,61321926.886878628,0.0,96494976.4221072,0.0,111522404.99353579,14771506.83621687,30384.338823529408,3972743.5115596407,0.0,3972743.5115596407 
 10/21  14:00:00,187083991.63746409,66895582.24745781,0.0,28948492.926632167,0.0,76794131.8471234,14415400.277427162,30384.338823529408,3972002.1784902515,0.0,3972002.1784902515 
 10/21  15:00:00,176665704.49760554,61662268.70689672,0.0,28948492.926632167,0.0,72170307.67129924,13854250.853953856,30384.338823529408,3971888.51278615,0.0,3971888.51278615 
 10/21  16:00:00,175321313.0571971,59704779.16001948,0.0,28948492.926632167,0.0,73326263.71525528,13311392.916466656,30384.338823529408,72000.0,0.0,72000.0 
 10/21  17:00:00,159551070.8968193,71753125.6329737,0.0,9649497.642210719,0.0,64832722.11700059,13285341.165810822,30384.338823529408,3971021.776021686,0.0,3971021.776021686 
 10/21  18:00:00,111988867.83429855,0.0,0.0,9649497.642210719,44412000.0,57896985.85326433,0.0,30384.33882352941,72000.0,0.0,72000.0 
 10/21  19:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970724.622950605,0.0,3970724.622950605 
 10/21  20:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/21  21:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3971218.6031795258,0.0,3971218.6031795258 
 10/21  22:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/21  23:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970381.388181134,0.0,3970381.388181134 
 10/21  24:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  01:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970548.5290339437,0.0,3970548.5290339437 
 10/22  02:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  03:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970592.931444864,0.0,3970592.931444864 
 10/22  04:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  05:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  06:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970647.056231191,0.0,3970647.056231191 
 10/22  07:00:00,85341667.83429855,0.0,0.0,9649497.642210719,17764800.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  08:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,3970192.7261250286,0.0,3970192.7261250286 
 10/22  09:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  10:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  11:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,3971037.1302663527,0.0,3971037.1302663527 
 10/22  12:00:00,89356587.7264409,0.0,17329430.372264748,9649497.642210719,0.0,57896985.85326433,4450289.519877598,30384.33882352941,72000.0,0.0,72000.0 
 10/22  13:00:00,112648386.13764669,0.0,36492662.831588979,9649497.642210719,0.0,57896985.85326433,8578855.471759161,30384.33882352941,3971534.2252039255,0.0,3971534.2252039255 
 10/22  14:00:00,114576107.62480147,0.0,38630599.289322737,9649497.642210719,0.0,57896985.85326433,8368640.501180176,30384.33882352941,72000.0,0.0,72000.0 
 10/22  15:00:00,116361359.22954099,0.0,40334580.76131107,9649497.642210719,0.0,57896985.85326433,8449910.633931356,30384.33882352941,3970647.295120174,0.0,3970647.295120174 
 10/22  16:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.33882352941,72000.0,0.0,72000.0 
 10/22  17:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,3970354.804866831,0.0,3970354.804866831 
 10/22  18:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  19:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  20:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970416.965017334,0.0,3970416.965017334 
 10/22  21:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  22:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970525.2920531395,0.0,3970525.2920531395 
 10/22  23:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/22  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970446.342688073,0.0,3970446.342688073 
 10/23  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/23  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970797.495711515,0.0,3970797.495711515 
 10/23  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/23  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/23  05:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.338823529408,3970845.8206415905,0.0,3970845.8206415905 
 10/23  06:00:00,436278732.1434699,273173630.2167285,0.0,19298995.284421438,53294400.0,77195981.13768575,13285341.165810822,30384.33882352941,72000.0,0.0,72000.0 
 10/23  07:00:00,405890514.43542966,199258560.40138356,0.0,57896985.85326433,17764800.0,117654442.67614728,13285341.165810822,30384.338823529408,28602845.451221628,20729638.806628318,7873206.64459331 
 10/23  08:00:00,497265921.3145212,56792937.21604961,0.0,173690957.55979295,0.0,253451924.59275989,13299717.607095167,30384.33882352941,5099019.3383595249,1123574.7501205274,3975444.588238997 
 10/23  09:00:00,443857081.77718338,33453331.26285326,0.0,173690957.55979295,0.0,223397067.4499028,13285341.165810822,30384.338823529408,7879792.209476458,0.0,7879792.209476458 
 10/23  10:00:00,427267702.8458232,23779210.218793006,0.0,173690957.55979295,0.0,216461331.18616648,13305819.54224727,30384.338823529408,7879566.97531059,0.0,7879566.97531059 
 10/23  11:00:00,429822604.27145436,18397099.02178566,0.0,173690957.55979295,0.0,223397067.4499028,14307095.9011494,30384.338823529408,7882167.559210105,0.0,7882167.559210105 
 10/23  12:00:00,433802269.3764773,17990975.232969438,4579379.7657113899,173690957.55979295,0.0,221437412.82482205,16073159.654357832,30384.338823529408,11791734.83587136,0.0,11791734.83587136 
 10/23  13:00:00,431712181.003326,4761875.368761942,8052706.323678781,173690957.55979295,0.0,229176847.66968299,15999409.742585849,30384.338823529408,7884316.528715709,0.0,7884316.528715709 
 10/23  14:00:00,422199213.2150329,0.0,15790262.917082485,173690957.55979295,0.0,216461331.18616648,16226277.213167426,30384.338823529408,7878270.630725585,0.0,7878270.630725585 
 10/23  15:00:00,425966091.8145508,0.0,21948481.96731294,173690957.55979295,0.0,216461331.18616648,13834936.762454825,30384.338823529408,7877765.156135973,0.0,7877765.156135973 
 10/23  16:00:00,433212624.0123534,0.0,18907707.51840067,173690957.55979295,0.0,226864935.58177094,13718639.013565364,30384.338823529408,7880979.04396696,0.0,7880979.04396696 
 10/23  17:00:00,385708725.66372188,3965162.8583438938,6461962.7390239699,135092966.9909501,0.0,226061237.00064618,14097011.73593383,30384.338823529408,3973784.696356517,0.0,3973784.696356517 
 10/23  18:00:00,321416210.71001067,28645664.549267848,0.0,96494976.4221072,53294400.0,129665444.23400118,13285341.165810822,30384.338823529408,3973067.2027528819,0.0,3973067.2027528819 
 10/23  19:00:00,328766842.3154671,45243944.50637263,0.0,96494976.4221072,53294400.0,120417795.88235286,13285341.165810822,30384.338823529408,3972206.4598585858,0.0,3972206.4598585858 
 10/23  20:00:00,297894427.77102437,72268515.81519422,0.0,57896985.85326433,53294400.0,101118800.5979314,13285341.165810822,30384.338823529408,3972413.12025544,0.0,3972413.12025544 
 10/23  21:00:00,303444341.995744,82442254.21573803,0.0,57896985.85326433,53294400.0,96494976.4221072,13285341.165810822,30384.338823529408,72000.0,0.0,72000.0 
 10/23  22:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,3970760.1433328648,0.0,3970760.1433328648 
 10/23  23:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/23  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970212.8930907289,0.0,3970212.8930907289 
 10/24  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/24  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970672.5707564388,0.0,3970672.5707564388 
 10/24  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/24  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970420.488878273,0.0,3970420.488878273 
 10/24  05:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/24  06:00:00,373478179.56233909,210373077.6355975,0.0,19298995.284421438,53294400.0,77195981.13768575,13285341.165810822,30384.33882352941,3970777.0938356576,0.0,3970777.0938356576 
 10/24  07:00:00,377332260.6270976,170700306.5930515,0.0,57896985.85326433,17764800.0,117654442.67614728,13285341.165810822,30384.338823529408,10598968.203537561,6626172.89125412,3972795.312283443 
 10/24  08:00:00,521834057.93412539,81202192.6016407,0.0,173690957.55979295,0.0,253451924.59275989,13458598.84110825,30384.33882352941,4520256.691898677,545156.0660750072,3975100.625823669 
 10/24  09:00:00,441127145.5130283,30723394.99869828,0.0,173690957.55979295,0.0,223397067.4499028,13285341.165810822,30384.338823529408,7879942.6674984,0.0,7879942.6674984 
 10/24  10:00:00,426421252.2452371,22752106.47336756,0.0,173690957.55979295,0.0,216461331.18616648,13486472.687086557,30384.338823529408,7880200.548127766,0.0,7880200.548127766 
 10/24  11:00:00,428778305.8885321,16673179.358452125,0.0,173690957.55979295,0.0,223397067.4499028,14986717.181560688,30384.338823529408,7882220.637178179,0.0,7882220.637178179 
 10/24  12:00:00,427855309.29917439,15837482.13104949,0.0,173690957.55979295,0.0,221437412.82482205,16859072.444686235,30384.338823529408,11791667.895728607,0.0,11791667.895728607 
 10/24  13:00:00,429778130.96388569,3643306.155653941,5600301.973489785,173690957.55979295,0.0,229176847.66968299,17636333.266442438,30384.338823529408,7884338.058203387,0.0,7884338.058203387 
 10/24  14:00:00,423981459.2761038,0.0,17235810.646131077,173690957.55979295,0.0,216461331.18616648,16562975.54518967,30384.338823529408,7878461.500257851,0.0,7878461.500257851 
 10/24  15:00:00,436054364.1812918,0.0,29743075.558569794,173690957.55979295,0.0,216461331.18616648,16128615.537939022,30384.338823529408,7877924.350857063,0.0,7877924.350857063 
 10/24  16:00:00,443942305.99987247,0.0,27870099.25878389,173690957.55979295,0.0,226864935.58177094,15485929.26070099,30384.338823529408,7881162.772006731,0.0,7881162.772006731 
 10/24  17:00:00,391328647.4650519,1637751.9945196647,14032964.819510177,135092966.9909501,0.0,226061237.00064618,14473342.320601872,30384.338823529408,3974154.116355297,0.0,3974154.116355297 
 10/24  18:00:00,307992488.1740149,14289448.852252193,932493.1610199203,96494976.4221072,53294400.0,129665444.23400118,13285341.165810822,30384.33882352941,3973070.367359001,0.0,3973070.367359001 
 10/24  19:00:00,312900326.8233394,29377429.014244986,0.0,96494976.4221072,53294400.0,120417795.88235286,13285341.165810822,30384.338823529408,3972032.3229248065,0.0,3972032.3229248065 
 10/24  20:00:00,276384506.7077577,50758594.75192757,0.0,57896985.85326433,53294400.0,101118800.5979314,13285341.165810822,30384.338823529408,3972244.273861908,0.0,3972244.273861908 
 10/24  21:00:00,286721907.1895821,65719819.40957621,0.0,57896985.85326433,53294400.0,96494976.4221072,13285341.165810822,30384.338823529408,3971209.709563613,0.0,3971209.709563613 
 10/24  22:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0 
 10/24  23:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970768.045779429,0.0,3970768.045779429 
 10/24  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/25  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/25  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970531.5425712608,0.0,3970531.5425712608 
 10/25  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
 10/25  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970814.617002387,0.0,3970814.617002387 
 10/25  05:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0 
