,Time,datetime,T_OA,HgloHor1,Core_OccN,CORE_IntGaiTot,Core_HeaPow,Core_FanPow,Core_OAVol,P1_OccN,P1_IntGaiTot,P1_HeaPow,P1_FanPow,P1_OAVol,P2_OccN,P2_IntGaiTot,P2_HeaPow,P2_FanPow,P2_OAVol,P3_OccN,P3_IntGaiTot,P3_HeaPow,P3_FanPow,P3_OAVol,P4_OccN,P4_IntGaiTot,P4_HeaPow,P4_FanPow,P4_OAVol
528875,31818900,2020-01-04 06:35:00,270.12326,0.06421296,0.805475780409042,901.813905649085,235.64484,518.09155,0.0026195906,0.610602798708289,683.633335844995,2091.2473,380.45135,0.00041926108,0.36221743810549,405.540092572659,1388.6566,351.31488,1739.9714,0.610602798708289,683.633335844995,2045.1674,397.97858,0.37554076,0.36221743810549,405.540092572659,1397.3453,339.93335,3.65947e-05
528880,31819200,2020-01-04 06:40:00,270.17996,0.28148147,0.805475780409042,901.813905649085,234.82219,518.09155,0.0026195906,0.610602798708289,683.633335844995,2090.7236,380.4521,0.0004188191,0.36221743810549,405.540092572659,1389.4183,351.32413,1740.7424,0.610602798708289,683.633335844995,2044.9943,397.97922,0.37554073,0.36221743810549,405.540092572659,1398.1183,339.9424,3.5871388e-05
528885,31819500,2020-01-04 06:45:00,270.23352,0.68875,0.805475780409042,901.813905649085,176.17885,518.09155,0.0026195906,0.610602798708289,683.633335844995,1937.132,380.45242,0.00041861064,0.36221743810549,405.540092572659,1269.7122,351.33243,1621.0446,0.610602798708289,683.633335844995,1890.3917,397.97952,0.37554073,0.36221743810549,405.540092572659,1278.9451,339.9506,3.5222503e-05
528890,31819800,2020-01-04 06:50:00,270.2814,1.322963,0.805475780409042,901.813905649085,175.24434,518.09155,0.0026195906,0.610602798708289,683.633335844995,1936.2594,380.45258,0.0004185274,0.36221743810549,405.540092572659,1270.4125,351.33963,1621.7522,0.610602798708289,683.633335844995,1889.7914,397.97964,0.37554073,0.36221743810549,405.540092572659,1279.63,339.9577,3.4654277e-05
528895,31820100,2020-01-04 06:55:00,270.32108,2.2210648,0.805475780409042,901.813905649085,140.7811,518.09155,0.0026195906,0.610602798708289,683.633335844995,1859.2776,380.45264,0.0004184888,0.36221743810549,405.540092572659,1203.8713,351.3461,1555.2175,0.610602798708289,683.633335844995,1809.0254,397.9797,0.3755407,0.36221743810549,405.540092572659,1213.6815,339.9641,3.4145403e-05
528900,31820400,2020-01-04 07:00:00,270.35,3.42,1.61095156081808,1320.53372409817,140.33627,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1859.1151,380.45267,0.00041847336,0.72443487621098,593.835785145318,1204.5109,351.35175,1555.8625,1.22120559741658,1001.05007168999,1809.0061,397.9797,0.3755407,0.72443487621098,593.835785145318,1214.3129,339.96973,3.3699485e-05
528905,31820700,2020-01-04 07:05:00,270.3659,4.956713,1.61095156081808,1320.53372409817,14.9325075,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1715.1068,380.45267,0.00041846628,0.72443487621098,593.835785145318,1099.5231,351.35678,1450.8799,1.22120559741658,1001.05007168999,1661.768,397.97974,0.3755407,0.72443487621098,593.835785145318,1109.7554,339.97473,3.3300515e-05
528910,31821000,2020-01-04 07:10:00,270.37,6.8681483,1.61095156081808,1320.53372409817,12.997063,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1714.1127,380.45267,0.00041846346,0.72443487621098,593.835785145318,1100.0867,351.3612,1451.4479,1.22120559741658,1001.05007168999,1661.0253,397.97974,0.3755407,0.72443487621098,593.835785145318,1110.3016,339.97913,3.2950826e-05
528915,31821300,2020-01-04 07:15:00,270.36493,9.19125,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1637.0535,380.4527,0.00041846212,0.72443487621098,593.835785145318,1040.7543,351.36514,1392.1195,1.22120559741658,1001.05007168999,1580.9146,397.97974,0.3755407,0.72443487621098,593.835785145318,1050.7886,339.98306,3.263717e-05
528920,31821600,2020-01-04 07:20:00,270.35336,11.962963,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1637.9823,380.4527,0.00041846163,0.72443487621098,593.835785145318,1041.6156,351.36856,1392.9841,1.22120559741658,1001.05007168999,1582.0004,397.97974,0.3755407,0.72443487621098,593.835785145318,1051.6781,339.98648,3.23643e-05
528925,31821900,2020-01-04 07:25:00,270.33804,15.220231,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1558.6676,380.4527,0.0004184614,0.72443487621098,593.835785145318,976.9178,351.3716,1328.2894,1.22120559741658,1001.05007168999,1518.7174,397.97974,0.3755407,0.72443487621098,593.835785145318,1002.7808,339.98956,3.211997e-05
528930,31822200,2020-01-04 07:30:00,270.3216,19.0,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1556.9012,380.4527,0.0004184613,0.72443487621098,593.835785145318,976.9748,351.37427,1328.3491,1.22120559741658,1001.05007168999,1517.4552,397.97974,0.3755407,0.72443487621098,593.835785145318,1002.7971,339.99225,3.1906657e-05
528935,31822500,2020-01-04 07:35:00,270.30673,23.214249,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1487.9489,380.4527,0.00041846125,0.72443487621098,593.835785145318,923.4353,351.37665,1274.8119,1.22120559741658,1001.05007168999,1461.4199,397.97974,0.3755407,0.72443487621098,593.835785145318,960.425,339.99463,3.171509e-05
528940,31822800,2020-01-04 07:40:00,270.29614,27.715446,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1486.1854,380.4527,0.00041846122,0.72443487621098,593.835785145318,923.449,351.37872,1274.8276,1.22120559741658,1001.05007168999,1460.1288,397.97974,0.3755407,0.72443487621098,593.835785145318,960.4068,339.99677,3.1547374e-05
528945,31823100,2020-01-04 07:45:00,270.29248,32.45128,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1426.9813,380.4527,0.00041846122,0.72443487621098,593.835785145318,878.68066,351.38058,1230.0613,1.22120559741658,1001.05007168999,1412.0118,397.97974,0.3755407,0.72443487621098,593.835785145318,924.1754,339.99863,3.1396863e-05
528950,31823400,2020-01-04 07:50:00,270.29843,37.36943,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1425.4736,380.4527,0.00041846122,0.72443487621098,593.835785145318,878.6899,351.38223,1230.0721,1.22120559741658,1001.05007168999,1410.9082,397.97974,0.3755407,0.72443487621098,593.835785145318,924.15796,340.0003,3.126483e-05
528955,31823700,2020-01-04 07:55:00,270.3167,42.41758,1.61095156081808,1320.53372409817,0.0,518.09155,0.0026195906,1.22120559741658,1001.05007168999,1373.4985,380.4527,0.00041846122,0.72443487621098,593.835785145318,840.46765,351.38367,1191.8513,1.22120559741658,1001.05007168999,1369.1666,397.97974,0.3755407,0.72443487621098,593.835785145318,892.6515,340.00177,3.114699e-05
528960,31824000,2020-01-04 08:00:00,270.35,47.543415,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,1371.8313,380.4527,0.00041846122,3.44106566200215,1716.39427944026,840.41693,351.38495,1191.8019,5.80072658772874,2893.38679052745,1367.9434,397.97974,0.3755407,3.44106566200215,1716.39427944026,892.58075,340.00308,3.1043575e-05
528965,31824300,2020-01-04 08:05:00,270.39334,52.694614,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,691.79535,380.4527,0.00041846122,3.44106566200215,1716.39427944026,407.9494,351.38608,759.3355,5.80072658772874,2893.38679052745,689.3693,397.97974,0.3755407,3.44106566200215,1716.39427944026,462.47235,340.00424,3.0949897e-05
528970,31824600,2020-01-04 08:10:00,270.4397,57.818863,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,687.23627,380.4527,0.00041846122,3.44106566200215,1716.39427944026,408.0122,351.3871,759.3993,5.80072658772874,2893.38679052745,685.85034,397.97974,0.3755407,3.44106566200215,1716.39427944026,462.5166,340.00528,3.0867857e-05
528975,31824900,2020-01-04 08:15:00,270.4885,62.863842,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,561.6523,380.4527,0.00041846122,3.44106566200215,1716.39427944026,326.008,351.388,677.396,5.80072658772874,2893.38679052745,563.4595,397.97974,0.3755407,3.44106566200215,1716.39427944026,380.6928,340.0062,3.0794614e-05
528980,31825200,2020-01-04 08:20:00,270.5392,67.77724,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,561.13654,380.4527,0.00041846122,3.44106566200215,1716.39427944026,326.66748,351.38876,678.0563,5.80072658772874,2893.38679052745,563.22375,397.97974,0.3755407,3.44106566200215,1716.39427944026,381.34476,340.00702,3.072963e-05
528985,31825500,2020-01-04 08:25:00,270.59134,72.50673,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,495.95236,380.4527,0.00041846122,3.44106566200215,1716.39427944026,279.1446,351.38947,630.53406,5.80072658772874,2893.38679052745,501.5056,397.97974,0.3755407,3.44106566200215,1716.39427944026,334.26468,340.00775,3.0672643e-05
528990,31825800,2020-01-04 08:30:00,270.64432,77.0,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,494.22385,380.4527,0.00041846122,3.44106566200215,1716.39427944026,279.13522,351.39008,630.52527,5.80072658772874,2893.38679052745,500.03015,397.97974,0.3755407,3.44106566200215,1716.39427944026,334.21796,340.00836,3.0622723e-05
528995,31826100,2020-01-04 08:35:00,270.6976,81.35233,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,410.00024,380.4527,0.00041846122,3.44106566200215,1716.39427944026,225.12628,351.39062,576.5169,5.80072658772874,2893.38679052745,418.4861,397.97974,0.3755407,3.44106566200215,1716.39427944026,279.58688,340.00894,3.057789e-05
529000,31826400,2020-01-04 08:40:00,270.75067,85.6951,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,407.98157,380.4527,0.00041846122,3.44106566200215,1716.39427944026,225.13916,351.39108,576.5302,5.80072658772874,2893.38679052745,416.7371,397.97974,0.3755407,3.44106566200215,1716.39427944026,279.5609,340.00943,3.0538737e-05
529005,31826700,2020-01-04 08:45:00,270.80298,90.03013,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,335.81976,380.4527,0.00041846122,3.44106566200215,1716.39427944026,179.16049,351.39255,530.55304,5.80072658772874,2893.38679052745,347.35782,397.97974,0.3755407,3.44106566200215,1716.39427944026,232.89754,340.00986,3.0503574e-05
529010,31827000,2020-01-04 08:50:00,270.854,94.35927,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,333.88046,380.4527,0.00041846122,3.44106566200215,1716.39427944026,179.1026,351.3929,530.49554,5.80072658772874,2893.38679052745,345.67645,397.97974,0.3755407,3.44106566200215,1716.39427944026,232.8031,340.01025,3.0472766e-05
529015,31827300,2020-01-04 08:55:00,270.90317,98.68433,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,270.84796,380.4527,0.00041846122,3.44106566200215,1716.39427944026,139.14026,351.39325,490.5335,5.80072658772874,2893.38679052745,285.97443,397.97974,0.3755407,3.44106566200215,1716.39427944026,192.25058,340.01373,3.0465284e-05
529020,31827600,2020-01-04 09:00:00,270.95,103.00717,7.6520199138859,3816.80691286631,0.0,518.09155,0.0026195906,5.80072658772874,2893.38679052745,269.29007,380.4527,0.00041846122,3.44106566200215,1716.39427944026,139.14409,351.39352,490.53763,5.80072658772874,2893.38679052745,284.65445,397.97974,0.3755407,3.44106566200215,1716.39427944026,192.2249,340.01404,3.0441015e-05
529025,31827900,2020-01-04 09:05:00,270.9953,107.32961,7.6520199138859,3816.80691286631,0.0,523.439,0.004124991,5.80072658772874,2893.38679052745,213.30652,380.45093,0.00041836145,3.44106566200215,1716.39427944026,104.20593,351.3938,455.59973,5.80072658772874,2893.38679052745,232.05792,397.97974,0.3755407,3.44106566200215,1716.39427944026,156.56978,340.0143,3.0419196e-05
529030,31828200,2020-01-04 09:10:00,271.04025,111.65349,7.6520199138859,3816.80691286631,0.0,527.72894,0.005668074,5.80072658772874,2893.38679052745,211.86435,380.45093,0.00041836343,3.44106566200215,1716.39427944026,104.20912,351.394,455.60315,5.80072658772874,2893.38679052745,230.8488,397.97293,0.3755407,3.44106566200215,1716.39427944026,156.54652,340.01456,3.0399933e-05
529035,31828500,2020-01-04 09:15:00,271.08475,115.98063,7.6520199138859,3816.80691286631,0.0,532.0586,0.007871652,5.80072658772874,2893.38679052745,158.82903,380.45093,0.00041836433,3.44106566200215,1716.39427944026,72.27034,351.39423,423.66455,5.80072658772874,2893.38679052745,182.60997,397.97293,0.3755407,3.44106566200215,1716.39427944026,124.25948,340.01477,3.0382724e-05
529040,31828800,2020-01-04 09:20:00,271.1287,120.312874,7.6520199138859,3816.80691286631,0.0,532.4078,0.008109535,5.80072658772874,2893.38679052745,158.4902,380.45093,0.00041836468,3.44106566200215,1716.39427944026,72.43739,351.3944,423.8318,5.80072658772874,2893.38679052745,182.39764,397.97293,0.3755407,3.44106566200215,1716.39427944026,124.42529,340.01495,3.0367724e-05
529045,31829100,2020-01-04 09:25:00,271.172,124.652054,7.6520199138859,3816.80691286631,0.0,535.5363,0.010267623,5.80072658772874,2893.38679052745,110.06583,380.45093,0.00041836486,3.44106566200215,1716.39427944026,43.674347,351.39456,395.0689,5.80072658772874,2893.38679052745,138.656,397.9729,0.3755407,3.44106566200215,1716.39427944026,95.033455,340.0151,3.0354227e-05
529050,31829400,2020-01-04 09:30:00,271.2146,129.0,7.6520199138859,3816.80691286631,0.0,536.0578,0.010694476,5.80072658772874,2893.38679052745,109.584114,380.45093,0.0004183649,3.44106566200215,1716.39427944026,43.765266,351.39468,395.15997,5.80072658772874,2893.38679052745,138.31044,397.9729,0.3755407,3.44106566200215,1716.39427944026,95.120895,340.01526,3.0342442e-05
529055,31829700,2020-01-04 09:35:00,271.2564,133.4401,7.6520199138859,3816.80691286631,0.0,538.6105,0.012990379,5.80072658772874,2893.38679052745,64.496445,380.45093,0.00041836497,3.44106566200215,1716.39427944026,17.311401,351.3948,368.7062,5.80072658772874,2893.38679052745,98.50557,397.9729,0.3755407,3.44106566200215,1716.39427944026,68.09438,340.0154,3.033189e-05
529060,31830000,2020-01-04 09:40:00,271.29727,138.02724,7.6520199138859,3816.80691286631,0.0,538.834,0.013220207,5.80072658772874,2893.38679052745,63.50428,380.45093,0.00041836497,3.44106566200215,1716.39427944026,17.320156,351.39493,368.7151,5.80072658772874,2893.38679052745,97.73169,397.9729,0.3755407,3.44106566200215,1716.39427944026,68.08709,340.0155,3.0322646e-05
529065,31830300,2020-01-04 09:45:00,271.3372,142.72058,7.6520199138859,3816.80691286631,0.0,540.6009,0.015152886,5.80072658772874,2893.38679052745,20.955486,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39502,351.39502,5.80072658772874,2893.38679052745,61.077053,397.9729,0.3755407,3.44106566200215,1716.39427944026,43.09998,340.01562,3.0314372e-05
529070,31830600,2020-01-04 09:50:00,271.37598,147.47931,7.6520199138859,3816.80691286631,0.0,540.77057,0.015357252,5.80072658772874,2893.38679052745,19.922794,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3951,351.3951,5.80072658772874,2893.38679052745,60.28634,397.9729,0.3755407,3.44106566200215,1716.39427944026,43.075768,340.01572,3.030712e-05
529075,31830900,2020-01-04 09:55:00,271.41364,152.26253,7.6520199138859,3816.80691286631,0.0,541.9531,0.016878491,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39517,351.39517,5.80072658772874,2893.38679052745,25.71086,397.9729,0.3755407,3.44106566200215,1716.39427944026,19.799051,340.0158,3.0300582e-05
529080,31831200,2020-01-04 10:00:00,271.45,157.02942,7.6520199138859,3816.80691286631,0.0,542.2047,0.01718309,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39523,351.39523,5.80072658772874,2893.38679052745,25.519611,397.9729,0.3755407,3.44106566200215,1716.39427944026,19.79652,340.01587,3.0294836e-05
529085,31831500,2020-01-04 10:05:00,271.47684,161.7391,7.6520199138859,3816.80691286631,0.0,543.15015,0.01853256,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3953,351.3953,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01593,3.0289732e-05
529090,31831800,2020-01-04 10:10:00,271.48804,166.35077,7.6520199138859,3816.80691286631,0.0,543.4034,0.01890101,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39536,351.39536,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.016,3.0285271e-05
529095,31832100,2020-01-04 10:15:00,271.48682,170.82353,7.6520199138859,3816.80691286631,0.0,544.2563,0.020240374,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3954,351.3954,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01605,3.0281284e-05
529100,31832400,2020-01-04 10:20:00,271.47644,175.11656,7.6520199138859,3816.80691286631,0.0,544.3171,0.020339835,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39545,351.39545,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01608,3.02778e-05
529105,31832700,2020-01-04 10:25:00,271.4601,179.189,7.6520199138859,3816.80691286631,0.0,545.03314,0.0215537,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39548,351.39548,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.0161,3.0274668e-05
529110,31833000,2020-01-04 10:30:00,271.44107,183.0,7.6520199138859,3816.80691286631,0.0,545.07916,0.02163417,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3955,351.3955,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01614,3.0271933e-05
529115,31833300,2020-01-04 10:35:00,271.42252,186.2244,7.6520199138859,3816.80691286631,0.0,545.69324,0.022744657,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39554,351.39554,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01617,3.0269475e-05
529120,31833600,2020-01-04 10:40:00,271.40768,188.6367,7.6520199138859,3816.80691286631,0.0,545.733,0.022818077,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39557,351.39557,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.0162,3.0267327e-05
529125,31833900,2020-01-04 10:45:00,271.39978,190.34558,7.6520199138859,3816.80691286631,0.0,546.27203,0.023848595,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39557,351.39557,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01624,3.0265395e-05
529130,31834200,2020-01-04 10:50:00,271.40204,191.4597,7.6520199138859,3816.80691286631,0.0,546.3132,0.023928627,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3956,351.3956,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01627,3.0263709e-05
529135,31834500,2020-01-04 10:55:00,271.41772,192.08769,7.6520199138859,3816.80691286631,0.0,546.80054,0.024907086,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39563,351.39563,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01627,3.0262192e-05
529140,31834800,2020-01-04 11:00:00,271.45,192.33824,7.6520199138859,3816.80691286631,0.0,546.8507,0.025009299,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39563,351.39563,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.0163,3.0260868e-05
529145,31835100,2020-01-04 11:05:00,271.49335,192.31999,7.6520199138859,3816.80691286631,0.0,547.30194,0.025956772,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39563,351.39563,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.0163,3.0259676e-05
529150,31835400,2020-01-04 11:10:00,271.5397,192.14162,7.6520199138859,3816.80691286631,0.0,547.35645,0.026072852,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39566,351.39566,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01633,3.0258641e-05
529155,31835700,2020-01-04 11:15:00,271.5885,191.91176,7.6520199138859,3816.80691286631,0.0,547.7749,0.026984438,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39566,351.39566,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01633,3.025771e-05
529160,31836000,2020-01-04 11:20:00,271.63922,191.7391,7.6520199138859,3816.80691286631,0.0,547.8219,0.027091457,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3957,351.3957,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01636,3.0256899e-05
529165,31836300,2020-01-04 11:25:00,271.69135,191.7323,7.6520199138859,3816.80691286631,0.0,548.2136,0.027975608,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3957,351.3957,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01636,3.0256166e-05
529170,31836600,2020-01-04 11:30:00,271.74432,192.0,7.6520199138859,3816.80691286631,0.0,548.2568,0.028077392,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3957,351.3957,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01636,3.0255524e-05
529175,31836900,2020-01-04 11:35:00,271.7976,192.49113,7.6520199138859,3816.80691286631,0.0,548.6217,0.028927574,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3957,351.3957,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.01636,3.0254949e-05
529180,31837200,2020-01-04 11:40:00,271.85068,193.05573,7.6520199138859,3816.80691286631,0.0,548.66406,0.029030351,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.3957,351.3957,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.0164,3.0254443e-05
529185,31837500,2020-01-04 11:45:00,271.90298,193.65402,7.6520199138859,3816.80691286631,0.0,549.00574,0.029848669,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39572,351.39572,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.0164,3.025399e-05
529190,31837800,2020-01-04 11:50:00,271.954,194.2463,7.6520199138859,3816.80691286631,0.0,549.04645,0.029949924,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39572,351.39572,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.0164,3.0253594e-05
529195,31838100,2020-01-04 11:55:00,272.00317,194.79283,7.6520199138859,3816.80691286631,0.0,549.36536,0.030731728,5.80072658772874,2893.38679052745,0.0,380.45093,0.00041836497,3.44106566200215,1716.39427944026,0.0,351.39572,351.39572,5.80072658772874,2893.38679052745,0.0,397.9729,0.3755407,3.44106566200215,1716.39427944026,0.0,340.0164,3.0253239e-05
529200,31838400,2020-01-04 12:00:00,272.05,195.25388,4.02737890204521,3220.81862904543,0.0,549.4032,0.030828198,3.05301399354144,2441.58907922497,0.0,380.45093,0.00041836497,1.81108719052745,1448.38206286329,0.0,351.39572,351.39572,3.05301399354144,2441.58907922497,0.0,397.9729,0.3755407,1.81108719052745,1448.38206286329,0.0,340.0164,3.0252926e-05
529205,31838700,2020-01-04 12:05:00,272.09537,195.58969,4.02737890204521,3220.81862904543,0.0,544.36145,0.020221744,3.05301399354144,2441.58907922497,0.0,380.45093,0.00041836497,1.81108719052745,1448.38206286329,0.0,351.39572,351.39572,3.05301399354144,2441.58907922497,0.0,397.9729,0.3755407,1.81108719052745,1448.38206286329,0.0,340.0164,3.0252644e-05
