time,ElecLoads[core_zn],ElecLoads[perimeter_zn_1],ElecLoads[perimeter_zn_2],ElecLoads[perimeter_zn_3],ElecLoads[perimeter_zn_4],tdl
1573200,161.03416,122.0722,72.4148,122.0722,72.4148,20
1576800,161.03416,122.0722,72.4148,122.0722,72.4148,20
1580400,483.10248,366.2166,217.2444,366.2166,217.2444,20
1584000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1587600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1591200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1594800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1598400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1602000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1605600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1609200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1612800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1616400,805.1708,610.361,362.074,610.361,362.074,5
1620000,483.10248,366.2166,217.2444,366.2166,217.2444,20
1623600,483.10248,366.2166,217.2444,366.2166,217.2444,20
1627200,322.06832,244.1444,144.8296,244.1444,144.8296,20
1630800,322.06832,244.1444,144.8296,244.1444,144.8296,20
1634400,161.03416,122.0722,72.4148,122.0722,72.4148,20
1638000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1641600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1645200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1648800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1652400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1656000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1659600,161.03416,122.0722,72.4148,122.0722,72.4148,20
1663200,161.03416,122.0722,72.4148,122.0722,72.4148,20
1666800,483.10248,366.2166,217.2444,366.2166,217.2444,20
1670400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1674000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1677600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1681200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1684800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1688400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1692000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1695600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1699200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1702800,805.1708,610.361,362.074,610.361,362.074,5
1706400,483.10248,366.2166,217.2444,366.2166,217.2444,20
1710000,483.10248,366.2166,217.2444,366.2166,217.2444,20
1713600,322.06832,244.1444,144.8296,244.1444,144.8296,20
1717200,322.06832,244.1444,144.8296,244.1444,144.8296,20
1720800,161.03416,122.0722,72.4148,122.0722,72.4148,20
1724400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1728000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1731600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1735200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1738800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1742400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1746000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1749600,161.03416,122.0722,72.4148,122.0722,72.4148,20
1753200,161.03416,122.0722,72.4148,122.0722,72.4148,20
1756800,483.10248,366.2166,217.2444,366.2166,217.2444,20
1760400,483.10248,366.2166,217.2444,366.2166,217.2444,20
1764000,483.10248,366.2166,217.2444,366.2166,217.2444,20
1767600,483.10248,366.2166,217.2444,366.2166,217.2444,20
1771200,241.55124,183.1083,108.6222,183.1083,108.6222,20
1774800,241.55124,183.1083,108.6222,183.1083,108.6222,20
1778400,241.55124,183.1083,108.6222,183.1083,108.6222,5
1782000,241.55124,183.1083,108.6222,183.1083,108.6222,5
1785600,241.55124,183.1083,108.6222,183.1083,108.6222,5
1789200,80.51708,61.0361,36.2074,61.0361,36.2074,5
1792800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1796400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1800000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1803600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1807200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1810800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1814400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1818000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1821600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1825200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1828800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1832400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1836000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1839600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1843200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1846800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1850400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1854000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1857600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1861200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1864800,80.51708,61.0361,36.2074,61.0361,36.2074,5
1868400,80.51708,61.0361,36.2074,61.0361,36.2074,5
1872000,80.51708,61.0361,36.2074,61.0361,36.2074,5
1875600,80.51708,61.0361,36.2074,61.0361,36.2074,5
1879200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1882800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1886400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1890000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1893600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1897200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1900800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1904400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1908000,80.51708,61.0361,36.2074,61.0361,36.2074,20
1911600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1915200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1918800,161.03416,122.0722,72.4148,122.0722,72.4148,20
1922400,161.03416,122.0722,72.4148,122.0722,72.4148,20
1926000,483.10248,366.2166,217.2444,366.2166,217.2444,20
1929600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1933200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1936800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1940400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1944000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1947600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
1951200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1954800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1958400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
1962000,805.1708,610.361,362.074,610.361,362.074,5
1965600,483.10248,366.2166,217.2444,366.2166,217.2444,20
1969200,483.10248,366.2166,217.2444,366.2166,217.2444,20
1972800,322.06832,244.1444,144.8296,244.1444,144.8296,20
1976400,322.06832,244.1444,144.8296,244.1444,144.8296,20
1980000,161.03416,122.0722,72.4148,122.0722,72.4148,20
1983600,80.51708,61.0361,36.2074,61.0361,36.2074,20
1987200,80.51708,61.0361,36.2074,61.0361,36.2074,20
1990800,80.51708,61.0361,36.2074,61.0361,36.2074,20
1994400,80.51708,61.0361,36.2074,61.0361,36.2074,20
1998000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2001600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2005200,161.03416,122.0722,72.4148,122.0722,72.4148,20
2008800,161.03416,122.0722,72.4148,122.0722,72.4148,20
2012400,483.10248,366.2166,217.2444,366.2166,217.2444,20
2016000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2019600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2023200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2026800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2030400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2034000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2037600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2041200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2044800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2048400,805.1708,610.361,362.074,610.361,362.074,5
2052000,483.10248,366.2166,217.2444,366.2166,217.2444,20
2055600,483.10248,366.2166,217.2444,366.2166,217.2444,20
2059200,322.06832,244.1444,144.8296,244.1444,144.8296,20
2062800,322.06832,244.1444,144.8296,244.1444,144.8296,20
2066400,161.03416,122.0722,72.4148,122.0722,72.4148,20
2070000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2073600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2077200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2080800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2084400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2088000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2091600,161.03416,122.0722,72.4148,122.0722,72.4148,20
2095200,161.03416,122.0722,72.4148,122.0722,72.4148,20
2098800,483.10248,366.2166,217.2444,366.2166,217.2444,20
2102400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2106000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2109600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2113200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2116800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2120400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2124000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2127600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2131200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2134800,805.1708,610.361,362.074,610.361,362.074,5
2138400,483.10248,366.2166,217.2444,366.2166,217.2444,20
2142000,483.10248,366.2166,217.2444,366.2166,217.2444,20
2145600,322.06832,244.1444,144.8296,244.1444,144.8296,20
2149200,322.06832,244.1444,144.8296,244.1444,144.8296,20
2152800,161.03416,122.0722,72.4148,122.0722,72.4148,20
2156400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2160000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2163600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2167200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2170800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2174400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2178000,161.03416,122.0722,72.4148,122.0722,72.4148,20
2181600,161.03416,122.0722,72.4148,122.0722,72.4148,20
2185200,483.10248,366.2166,217.2444,366.2166,217.2444,20
2188800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2192400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2196000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2199600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2203200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2206800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2210400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2214000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2217600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2221200,805.1708,610.361,362.074,610.361,362.074,5
2224800,483.10248,366.2166,217.2444,366.2166,217.2444,20
2228400,483.10248,366.2166,217.2444,366.2166,217.2444,20
2232000,322.06832,244.1444,144.8296,244.1444,144.8296,20
2235600,322.06832,244.1444,144.8296,244.1444,144.8296,20
2239200,161.03416,122.0722,72.4148,122.0722,72.4148,20
2242800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2246400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2250000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2253600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2257200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2260800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2264400,161.03416,122.0722,72.4148,122.0722,72.4148,20
2268000,161.03416,122.0722,72.4148,122.0722,72.4148,20
2271600,483.10248,366.2166,217.2444,366.2166,217.2444,20
2275200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2278800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2282400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2286000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2289600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2293200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2296800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2300400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2304000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2307600,805.1708,610.361,362.074,610.361,362.074,5
2311200,483.10248,366.2166,217.2444,366.2166,217.2444,20
2314800,483.10248,366.2166,217.2444,366.2166,217.2444,20
2318400,322.06832,244.1444,144.8296,244.1444,144.8296,20
2322000,322.06832,244.1444,144.8296,244.1444,144.8296,20
2325600,161.03416,122.0722,72.4148,122.0722,72.4148,20
2329200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2332800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2336400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2340000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2343600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2347200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2350800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2354400,161.03416,122.0722,72.4148,122.0722,72.4148,20
2358000,161.03416,122.0722,72.4148,122.0722,72.4148,20
2361600,483.10248,366.2166,217.2444,366.2166,217.2444,20
2365200,483.10248,366.2166,217.2444,366.2166,217.2444,20
2368800,483.10248,366.2166,217.2444,366.2166,217.2444,20
2372400,483.10248,366.2166,217.2444,366.2166,217.2444,20
2376000,241.55124,183.1083,108.6222,183.1083,108.6222,20
2379600,241.55124,183.1083,108.6222,183.1083,108.6222,20
2383200,241.55124,183.1083,108.6222,183.1083,108.6222,5
2386800,241.55124,183.1083,108.6222,183.1083,108.6222,5
2390400,241.55124,183.1083,108.6222,183.1083,108.6222,5
2394000,80.51708,61.0361,36.2074,61.0361,36.2074,5
2397600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2401200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2404800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2408400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2412000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2415600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2419200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2422800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2426400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2430000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2433600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2437200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2440800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2444400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2448000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2451600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2455200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2458800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2462400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2466000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2469600,80.51708,61.0361,36.2074,61.0361,36.2074,5
2473200,80.51708,61.0361,36.2074,61.0361,36.2074,5
2476800,80.51708,61.0361,36.2074,61.0361,36.2074,5
2480400,80.51708,61.0361,36.2074,61.0361,36.2074,5
2484000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2487600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2491200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2494800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2498400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2502000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2505600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2509200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2512800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2516400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2520000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2523600,161.03416,122.0722,72.4148,122.0722,72.4148,20
2527200,161.03416,122.0722,72.4148,122.0722,72.4148,20
2530800,483.10248,366.2166,217.2444,366.2166,217.2444,20
2534400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2538000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2541600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2545200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2548800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2552400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2556000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2559600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2563200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2566800,805.1708,610.361,362.074,610.361,362.074,5
2570400,483.10248,366.2166,217.2444,366.2166,217.2444,20
2574000,483.10248,366.2166,217.2444,366.2166,217.2444,20
2577600,322.06832,244.1444,144.8296,244.1444,144.8296,20
2581200,322.06832,244.1444,144.8296,244.1444,144.8296,20
2584800,161.03416,122.0722,72.4148,122.0722,72.4148,20
2588400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2592000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2595600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2599200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2602800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2606400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2610000,161.03416,122.0722,72.4148,122.0722,72.4148,20
2613600,161.03416,122.0722,72.4148,122.0722,72.4148,20
2617200,483.10248,366.2166,217.2444,366.2166,217.2444,20
2620800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2624400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2628000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2631600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2635200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2638800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2642400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2646000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2649600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2653200,805.1708,610.361,362.074,610.361,362.074,5
2656800,483.10248,366.2166,217.2444,366.2166,217.2444,20
2660400,483.10248,366.2166,217.2444,366.2166,217.2444,20
2664000,322.06832,244.1444,144.8296,244.1444,144.8296,20
2667600,322.06832,244.1444,144.8296,244.1444,144.8296,20
2671200,161.03416,122.0722,72.4148,122.0722,72.4148,20
2674800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2678400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2682000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2685600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2689200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2692800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2696400,161.03416,122.0722,72.4148,122.0722,72.4148,20
2700000,161.03416,122.0722,72.4148,122.0722,72.4148,20
2703600,483.10248,366.2166,217.2444,366.2166,217.2444,20
2707200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2710800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2714400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2718000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2721600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2725200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2728800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2732400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2736000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2739600,805.1708,610.361,362.074,610.361,362.074,5
2743200,483.10248,366.2166,217.2444,366.2166,217.2444,20
2746800,483.10248,366.2166,217.2444,366.2166,217.2444,20
2750400,322.06832,244.1444,144.8296,244.1444,144.8296,20
2754000,322.06832,244.1444,144.8296,244.1444,144.8296,20
2757600,161.03416,122.0722,72.4148,122.0722,72.4148,20
2761200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2764800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2768400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2772000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2775600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2779200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2782800,161.03416,122.0722,72.4148,122.0722,72.4148,20
2786400,161.03416,122.0722,72.4148,122.0722,72.4148,20
2790000,483.10248,366.2166,217.2444,366.2166,217.2444,20
2793600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2797200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2800800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2804400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2808000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2811600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2815200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2818800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2822400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2826000,805.1708,610.361,362.074,610.361,362.074,5
2829600,483.10248,366.2166,217.2444,366.2166,217.2444,20
2833200,483.10248,366.2166,217.2444,366.2166,217.2444,20
2836800,322.06832,244.1444,144.8296,244.1444,144.8296,20
2840400,322.06832,244.1444,144.8296,244.1444,144.8296,20
2844000,161.03416,122.0722,72.4148,122.0722,72.4148,20
2847600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2851200,80.51708,61.0361,36.2074,61.0361,36.2074,20
2854800,80.51708,61.0361,36.2074,61.0361,36.2074,20
2858400,80.51708,61.0361,36.2074,61.0361,36.2074,20
2862000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2865600,80.51708,61.0361,36.2074,61.0361,36.2074,20
2869200,161.03416,122.0722,72.4148,122.0722,72.4148,20
2872800,161.03416,122.0722,72.4148,122.0722,72.4148,20
2876400,483.10248,366.2166,217.2444,366.2166,217.2444,20
2880000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2883600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2887200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2890800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2894400,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2898000,1449.30744,1098.6498,651.7332,1098.6498,651.7332,20
2901600,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2905200,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2908800,1449.30744,1098.6498,651.7332,1098.6498,651.7332,5
2912400,805.1708,610.361,362.074,610.361,362.074,5
2916000,483.10248,366.2166,217.2444,366.2166,217.2444,20
2919600,483.10248,366.2166,217.2444,366.2166,217.2444,20
2923200,322.06832,244.1444,144.8296,244.1444,144.8296,20
2926800,322.06832,244.1444,144.8296,244.1444,144.8296,20
2930400,161.03416,122.0722,72.4148,122.0722,72.4148,20
2934000,80.51708,61.0361,36.2074,61.0361,36.2074,20
2937600,80.51708,61.0361,36.2074,61.0361,36.2074,20
